item,frequency
त्ए,75596
त्ओ,41183
ख्उ,9902
ट्इ,9755
ज्ऐ,9391
अंग्अ,27336
व्ऑ,1570
अंज्अ,3106
य्ए,37382
छ्आ,8495
क्ऑ,8309
म्प्अ,2293
प्ए,17933
ग्ऑ,110
ड्अ,34420
ऑ,12363
छ्अ,30146
क्ष्इ,4071
ख्ओ,4874
ब्द्अ,1158
च्आ,48122
ऍ,1396
र्इ,70286
ण्आ,10586
प्र्ष्ठ्अ,408
क्ऐ,11618
र्श्अ,6736
न्उ,17820
क्ऊ,2972
द्आ,54593
त्र्उ,394
य्ओ,64270
ठ्ई,4993
अंग्ए,15633
ण्अ,51778
श्ओ,8751
र्त्आ,3835
स्ऊ,15190
च्ई,11537
स्अंग्इ,112
ब्द्ओ,588
ष्ट्अ,3533
ल्अंब्ई,574
अंछ्अ,182
म्उ,51379
द्ऊ,16145
र्ओ,56013
त्उ,8563
छ्ओ,6635
स्थ्आ,13362
प्इ,16501
र्ऐ,2710
ब्ऊ,5904
व्य्आ,4344
र्ध्ई,77
ट्र्ऐ,1038
र्ष्इ,829
ज्ई,34773
ई,119423
ब्य्औ,77
त्ऐ,5752
ग्आ,65960
क्औ,3060
ट्आ,14989
ल्क्उ,549
द्द्आ,933
ख्आ,30358
द्औ,11112
स्क्ऊ,4330
ग्ई,42002
स्अंप्अ,2483
त्त्इ,1711
स्व्आ,5650
य्ऊ,11053
क्र्ए,1102
ध्आ,34132
म्अंत्र्ई,15484
र्उ,25504
श्उ,17491
क्र्अ,10007
ष्ट्र्अ,5180
ल्ओ,47785
स्क्ई,420
स्त्ई,2167
फ्आ,13240
स्औ,4052
अंप्अ,1788
अंट्अ,14753
र्ट्अ,14069
ल्ई,56690
र्न्आ,1453
प्ओ,12459
ड्आ,27048
अंस्अ,11342
ड्क्अ,3585
अंग्ई,3296
द्ए,82037
श्ई,10772
ज्ए,19575
र्स्अ,5133
ब्र्अ,1346
ह् म्अ,742
ऊ,14875
द्व्आ,10613
ड्ओ,4536
र्त्अ,3791
प्उ,36971
स्त्अ,13667
थ्ई,22191
ज्ओ,26750
ख्ई,4335
स्अंज्अ,1125
भ्अ,32474
ह् ऑ,1669
ग्ओ,23720
थ्अ,44304
ह् ऊ,7320
ट्ऑ,1486
ड्क्ई,1641
श्आ,39732
य्उ,13239
ल्ल्ई,8261
ग्इ,11287
फ्ट्अ,1388
स्उ,33729
अंद्अ,10432
क्त्अ,11343
ठ्आ,7495
च्च्अ,3093
स्थ्अ,2886
व्र्त्अ,76
न्न्अ,5440
ढ्य्अ,20
स्अंत्आ,261
क्त्इ,7401
ष्ट्इ,868
ध्य्अ,12727
श्च्इ,3051
ड्ब्अ,282
ध्ई,6032
ग्र्ओ,260
छ्ई,553
ट्र्ई,505
व्र्द्ध्इ,1229
र्ज्अ,8115
ल्क्अ,1132
क्य्ओ,6976
घ्अ,18004
ल्ऊ,4419
द्य्ओ,2399
क्ष्आ,12723
ब्ओ,10293
र्ड्अ,9513
फ्ऐ,7372
ज्य्आ,7506
स्अंभ्आ,2516
ठ्इ,1947
ण्ई,4612
घ्उ,2277
ळ्अ,2092
अंब्य्आ,9
झ्आ,5860
ड्ऊ,1460
म्म्ई,4074
न्ह् ए,10897
फ्र्अ,498
क्च्अ,422
म्ई,26880
ट्ट्ई,1317
भ्ऊ,7625
त्य्आ,8123
घ्ओ,4702
ष्अ,20396
ढ्ओ,929
घ्ए,1622
व्ई,19277
र्द्ए,2815
भ्इ,9852
म्ब्अ,2486
र्ष्अ,8873
न्य्अ,9430
म्ऊ,7853
ल्म्अ,7854
स्ट्र्ई,1062
त्र्ई,2347
स्ट्इ,1990
च्च्आ,1301
स्व्ई,3835
झ्ए,5530
स्अंद्अ,2226
म्ह् आ,941
क्स्उ,31
म्ह् ए,415
ब्उ,10757
त्र्ओ,4436
ध्उ,2538
अंच्अ,15165
ड्इ,22195
स्अंक्ए,811
द्र्ष्ट्इ,836
न्द्र्अ,3523
क्ष्ए,9090
त्र्अ,22726
र्व्आ,1945
न्अंब्अ,2028
व्ऐ,6760
ग्र्आ,7145
ण्ओ,1768
र्च्आ,2816
अंव्अ,6610
स्य्आ,3148
र्ष्ओ,1130
क्क्आ,772
घ्आ,4887
अंच्आ,3577
र्ग्अ,6282
क्क्ई,492
ब्द्ई,348
ड्त्आ,1772
प्अंच्आ,1941
ग्उ,16561
ध्य्ए,696
ण्य्आ,2616
न्व्अ,462
फ्ओ,7421
थ्ओ,2963
ह् अंग्आ,1104
ढ्क्अ,936
ह् अंग्ई,173
ब्ज्इ,215
ट्र्ओ,1977
द्य्अ,1621
र्थ्ओ,272
अंग्र्ए,9474
क्ष्ई,1299
र्ट्इ,1070
ज्उ,10115
म्ऑ,1871
ष्य्अ,2076
प्र्इ,2880
ढ्न्ए,1110
म्भ्आ,113
स्ट्र्ए,1863
ढ्ए,3712
त्अंत्र्अ,2351
ष्प्अ,458
स्अंस्थ्आ,2741
न्य्ऊ,3178
र्त्ए,191
स्व्अ,8277
श्य्अ,3308
र्ध्आ,1330
फ्अंस्अ,359
ख्य्अ,8452
स्अंस्क्र्त्इ,803
क्य्आ,7684
स्ओ,15935
स्अंभ्अ,1264
अंध्ई,3888
स्अंव्ऐ,225
र्द्अ,2627
छ्ऊ,1363
य्ई,6175
र्ट्ई,7117
ह् न्अ,298
ड्न्ए,2069
ह् औ,1269
ल्ड्इ,264
ष्प्र्अ,107
त्व्अ,4873
क्अंप्अ,7614
त्औ,3989
य्इ,1645
स्अंस्अ,1613
र्च्अ,4994
र्ज्ई,1823
ल्अंब्ए,897
ग्ग्अ,667
स्ऐ,4720
फ्ए,6351
अंक्आ,794
ब्ज्ए,411
भ्ए,5009
र्ट्ऊ,91
ल्ड्अ,2134
र्अंभ्इ,191
च्ऊ,2281
ल्ह् अ,322
ग्र्ई,2387
र्फ्अ,4316
श्च्आ,412
स्अंत्अ,878
च्ऐ,3057
ज्ञ्आ,5020
ब्ई,28079
प्र्ऐ,1639
ड्ऑ,5469
म्ब्ए,419
र्स्इ,888
ग्ऐ,3489
ल्प्अ,3061
स्अंख्य्अ,486
ध्ए,2317
क्ट्अ,7571
स्अंग्अ,3544
श्र्ए,1711
ष्ठ्अ,3065
स्क्ओ,805
क्स्ए,219
अंब्अ,1524
ठ्ए,2720
अंस्आ,2251
क्अंज्अ,53
प्श्अ,438
फ्ई,12599
ड्ढ्अ,171
म्म्अ,2326
त्त्आ,2926
घ्र्अ,458
क्अंप्य्ऊ,517
क्ट्ऊ,1138
झ्अ,7711
त्र्आ,4946
न्औ,4871
न्न्ई,695
प्ऐ,8569
स्अंश्ओ,780
क्क्अ,2247
श्क्इ,1356
ग्र्इ,278
ज्र्ऊ,740
झ्औ,931
ब्य्आ,650
भ्उ,2706
श्ए,10182
च्छ्ई,2013
अंड्र्अ,169
अंद्ऊ,954
अंग्ल्आ,715
अंद्र्अ,8622
स्अंघ्अ,3459
अंद्ई,1877
ब्ध्अ,2126
ल्स्अ,787
थ्उ,575
ठ्अंड्अ,275
फ्ल्अ,190
ग्ऊ,2614
स्क्इ,339
क्र्आ,1450
अंत्इ,3668
द्र्अ,1943
त्र्इ,3226
व्अंत्अ,601
ब्ल्इ,524
अंड्इ,4188
ट्र्अंप्अ,781
ग्य्अ,1700
ढ्अ,2828
त्य्अ,3751
र्अंग्अ,3394
र्ण्ई,69
र्त्ओ,165
म्अंज्ऊ,1044
फ्अंड्अ,664
ज्ज्ओ,60
ष्आ,2842
र्म्अ,11703
च्ओ,3920
त्म्अ,4748
न्द्अ,2351
ल्क्इ,2480
न्ड्अ,332
ख्ऊ,2595
न्ऐ,1555
स्ट्ऑ,533
फ्ट्ई,380
ड्ऐ,284
अंब्ई,2712
ग्व्ए,95
म्प्य्ऊ,186
स्अंध्आ,353
न्द्ई,876
भ्अंड्आ,456
श्व्अ,7150
स्प्ऑ,183
ख्स्अ,570
ल्औ,2020
ज्औ,400
अंस्ट्आ,320
ट्ट्अ,1149
अंध्अ,1928
अंग्आ,2086
अंच्य्आ,1074
च्य्आ,2242
ध्य्आ,4754
ख्य्आ,1690
फ्ऊ,1793
श्र्अ,3163
द्ध्आ,1947
र्प्इ,548
ट्ओ,6469
व्उ,1995
ट्ऐ,2460
ल्ऑ,2643
ल्उ,3154
ध्र्अ,44
ड्न्आ,295
र्भ्अ,1905
प्ल्आ,2174
क्ल्इ,919
अंस्ई,2027
क्र्ई,1389
त्अंब्अ,1247
च्अंड्ई,773
ग्र्ह् अ,1418
स्अंक्अ,1403
स्ल्इ,1399
स्अंख्य्आ,2746
क्र्त्इ,1543
र्स्ट्अ,161
ग्ल्ऐ,79
ल्प्आ,189
द्द्ए,2257
म्र्त्य्ऊ,71
च्अंब्आ,166
श्अंक्आ,624
क्क्इ,97
अंक्ष्आ,154
र्भ्आ,354
ल्अंग्आ,260
ड्क्ए,757
फ्र्ई,1425
र्न्अ,2276
र्य्आ,4154
ण्ए,1932
य्अंत्र्अ,1166
श्र्ई,6689
म्म्ऊ,1260
श्म्ई,2540
म्अंग्अ,2725
फ्त्ए,651
ब्अंद्ई,1130
त्क्आ,2079
च्अंद्अ,1093
ल्य्आ,4159
अंग्ऊ,284
स्अंह् इ,338
स्थ्य्अ,2109
ल्क्आ,339
र्ब्अ,439
म्र्त्य्उ,582
अंह् अ,13500
द्ध्अ,5251
ण्इ,2510
ज्ञ्अ,1062
अंच्ए,2983
अंब्उ,151
त्थ्अ,829
छ्इ,1116
त्न्ई,2146
श्त्ए,764
छ्उ,1586
र्ट्स्अ,482
स्प्ए,1322
स्क्र्ई,1221
ऋ,1587
अंख्ए,370
फ्त्अ,1055
ब्अंद्अ,4283
भ्अंग्अ,272
क्स्ओ,71
अंग्ल्ऐ,896
र्म्इ,2484
अंच्ई,2290
र्म्आ,8469
त्त्ई,2016
घ्य्आ,68
अंग्इ,375
ध्ओ,2373
त्र्त्ई,229
द्व्इ,847
न्ऊ,5483
य्अंक्आ,821
अंस्य्अ,148
श्म्अ,531
द्द्ई,852
द्द्अ,1105
म्र्त्आ,86
म्अंड्अ,2549
ळ्ई,816
अंन्ई,1830
ग्र्ए,1025
ट्ऊ,2857
ध्ऊ,1509
अंड्ई,765
ब्ध्इ,402
ड्र्आ,1276
भ्र्आ,28
र्म्ओ,263
म्म्आ,2394
न्अंद्अ,1973
त्य्ए,943
स्त्इ,824
त्प्अ,717
स्ल्आ,1114
ल्क्ई,166
क्र्प्अ,221
ष्ठ्आ,604
फ्अंस्ए,232
अःख्अ,182
ब्ल्अ,648
र्र्अ,2466
र्ज्आ,1482
ज्व्अ,148
ण्उ,992
त्न्अ,599
स्अंद्ए,1065
क्व्आ,756
ब्र्इ,1670
म्म्ए,2413
क्ल्आ,967
द्द्ओ,663
क्ट्र्ए,604
श्म्इ,86
प्अंज्आ,2221
स्ट्आ,2613
अंश्अ,1821
र्ष्ई,1020
र्थ्अ,7113
त्ऊ,1791
ल्अंक्आ,839
च्च्ई,923
घ्अंट्ए,1602
श्ऊ,1328
प्र्ए,5191
च्छ्आ,3193
र्त्इ,2583
घ्र्ण्आ,81
अंट्आ,318
स्क्अ,1981
क्क्ओ,33
प्त्इ,626
ल्म्ओ,935
म्य्ऊ,434
क्ल्अ,1247
ट्र्ऑ,346
ष्ठ्इ,261
स्क्आ,1528
स्त्उ,1950
ल्य्अ,1251
द्घ्अ,192
र्ध्अ,862
म्अंद्अ,608
अंप्इ,586
य्अंस्अ,683
स्ट्ए,3425
म्अंत्र्आ,1772
फ्ल्आ,360
ड्क्ओ,876
भ्य्अ,671
ट्र्आ,1579
अंज्ए,267
क्श्अ,2066
ड्र्अ,414
क्अंट्र्ओ,372
द्म्आ,216
ज्य्ओ,2053
भ्अंस्आ,103
भ्र्अ,1721
ग्अंज्अ,786
स्फ्ओ,449
य्औ,639
ल्थ्अ,359
ट्ठ्आ,243
अंश्ई,168
श्र्र्अंख्अ,304
न्द्र्ई,396
र्क्इ,695
अंस्इ,877
स्अंब्अ,1686
प्र्ई,3080
श्न्ओ,230
ड्ड्अ,223
ष्इ,2230
स्अंब्अंध्इ,1415
र्ग्ई,306
क्क्ए,752
द्य्आ,4452
ग्ल्अ,422
ढ्ई,1464
ठ्य्अ,272
प्त्आ,3687
ट्र्ए,2754
ब्ल्ऊ,345
प्अंक्त्इ,178
स्अंध्य्आ,164
र्व्ए,1143
ल्ल्अ,1097
प्अंच्अ,1325
ड्ड्ओ,40
स्अंब्ओ,1091
ट्र्अ,1704
अंद्ओ,1822
च्छ्अ,1090
अंद्र्ई,1744
स्म्र्त्इ,473
स्अंब्अंध्अ,1984
ट्स्अ,661
ल्म्ए,443
च्औ,6160
च्च्ए,2574
ख्अंड्अ,2714
म्अंस्ऊ,98
क्व्ई,65
म्अंच्अ,1083
स्य्अ,2545
थ्य्अ,385
स्न्ऐ,147
श्ऑ,881
ब्ल्ऑ,1056
ल्त्आ,249
घ्ऊ,891
स्अंव्इ,1005
द्ऐ,947
र्म्ई,1371
र्अंग्ए,59
स्अंय्अंत्र्अ,220
स्म्अ,1012
ल्ट्अ,1202
अंध्र्अ,326
थ्इ,3986
फ्फ्अ,346
भ्ऐ,419
र्व्इ,818
स्ट्ओ,1244
न्ट्अ,503
स्अंस्क्अ,404
र्ल्ड्अ,674
ब्ल्य्ऊ,521
र्अंज्ई,117
अंस्ए,355
ल्द्ई,999
अंज्आ,722
र्अंत्अ,1129
क्र्प्आ,321
स्स्ओ,337
त्ल्अ,139
च्छ्ए,1598
श्त्अ,487
अंम्अ,190
ल्द्अ,1878
न्ह् आ,819
व्र्अंद्आ,48
श्र्ओ,105
अंव्ओ,651
क्त्ओ,214
ष्ण्उ,388
फ्त्आ,3185
र्ग्आ,385
क्ष्म्ई,611
म्प्र्अ,119
स्अंर्अ,997
श्न्अ,1242
न्ह् अ,425
अंख्ओ,646
न्ध्अ,676
क्र्त्य्अ,122
स्य्ओ,995
त्अंग्अ,297
ल्ट्ई,540
र्थ्ई,959
ष्म्आ,190
ज्ज्अ,694
त्स्आ,1669
श्त्ओ,259
म्भ्अ,616
द्अंग्आ,113
र्फ्य्ऊ,63
स्अंप्आ,636
अंद्उ,1299
ढ्त्ए,541
ट्व्इ,789
ट्व्ई,1265
प्र्ओ,4491
ग्अंव्आ,367
त्प्ई,311
ड्न्अ,271
म्अंद्इ,2883
अंद्औ,504
स्ट्ई,686
ल्अंक्ई,66
न्न्ऊ,48
स्स्ए,1198
व्र्द्ध्अ,186
श्अंस्अ,450
ख्र्ई,76
म्अंज्अ,294
त्स्फ्ऊ,9
द्र्ई,270
म्अंत्र्इ,1164
ग्अंभ्ई,1903
त्म्आ,1004
ब्औ,573
ख्त्आ,184
भ्अंग्आ,49
प्ट्अ,877
म्ब्ई,373
द्अंग्अ,210
र्ड्इ,406
क्ट्र्ई,172
ध्व्अ,501
ल्ल्उ,73
अंक्ओ,1180
स्र्अ,146
स्प्ई,816
म्ह् अ,592
अंन्आ,1128
क्स्ई,737
ब्द्उ,452
ब्अंट्अ,298
ट्र्इ,831
च्च्ओ,3162
ड्उ,862
अंध्य्अ,27
स्ब्आ,73
ब्अंग्आ,1046
य्अंत्आ,234
ष्ट्आ,1118
प्अंथ्अ,300
स्अंप्र्अ,156
स्अंय्उ,1303
भ्औ,405
ड्त्ए,401
श्व्आ,1976
त्अंक्अ,1643
र्द्इ,550
प्अंड्य्आ,86
ट्स्ऐ,119
श्ऐ,1442
झ्ई,334
द्घ्आ,565
र्त्ई,1984
स्अंच्आ,1791
त्य्ओ,385
ण्ड्आ,138
म्य्उ,407
अंग्ओ,535
अंड्ए,1425
ड्त्ई,377
ठ्अंड्आ,178
ञ्अ,89
न्त्र्ई,87
द्र्ढ्अ,23
र्औ,358
स्अंब्अंध्ई,791
न्म्अ,2109
म्स्अ,944
र्र्इ,112
र्ल्अ,568
श्औ,777
अंब्ऊ,191
त्त्ओ,193
द्अंड्अ,441
त्य्अंत्अ,262
म्अंत्र्अ,828
ण्ऊ,391
ग्अंग्आ,986
ह् व्अ,33
स्ट्र्ऑ,97
क्अंड्अ,347
ज्र्अ,1211
र्अंट्अ,252
ह् व्आ,317
ठ्ओ,779
ब्ल्आ,496
न्स्ई,48
ड्औ,62
र्क्ई,257
ल्ल्अंघ्अ,514
क्र्त्अ,1165
र्श्ई,212
ग्ल्आ,100
क्य्ऊ,806
प्अंज्अ,63
फ्र्ए,949
प्औ,1259
अंद्र्इ,246
प्प्अ,1466
ग्व्इ,226
ष्ए,495
श्र्आ,926
ड्छ्आ,241
प्अंक्अ,274
त्क्र्ष्ट्अ,165
र्य्ओ,931
स्क्र्त्अ,91
ह् अंत्अ,147
ड्ड्आ,615
न्ऑ,774
क्ष्य्अ,1331
क्र्ष्ण्अ,1290
क्र्ष्ण्आ,263
स्न्आ,545
न्ह् ई,857
ड्क्अंप्अ,138
ष्ई,836
ह् अंक्आ,129
ज्अंग्अ,1130
प्अंड्इ,456
ट्ठ्ई,195
ग्ण्आ,76
ट्उ,782
श्च्अ,595
त्र्ए,123
ब्र्ऐ,88
र्ऑ,1112
ब्ब्अ,697
म्अंड्ई,791
ल्अंड्अ,495
झ्उ,821
अंत्ओ,201
ध्औ,174
ल्ल्इ,61
ल्फ्अ,256
अंद्र्आ,343
त्त्ए,591
र्ण्इ,262
त्स्अ,1570
ह् अंस्अ,641
न्द्ऊ,653
स्अंद्इ,348
ग्ध्अ,470
म्र्त्अ,1540
ल्अंद्अ,713
अंस्प्ए,248
श्ल्ए,525
द्र्आ,930
व्अंब्अ,1304
ब्अंध्उ,145
म्न्अ,343
ड्अंड्अ,118
ड्ख्आ,53
क्अंव्अ,113
ब्त्अ,329
स्अंब्अंध्ओ,360
क्अंध्ए,168
व्र्अ,810
ड्प्अ,336
अंप्उ,69
प्ऑ,1588
झ्ऊ,1014
ण्ड्अ,1627
न्त्उ,870
व्अंट्इ,168
थ्ऑ,179
ल्य्ऊ,295
ज्ऍ,8
ट्य्ऊ,839
च्य्अ,94
अंप्आ,544
ज्ऑ,914
र्र्ए,34
ल्क्ए,173
ल्म्ई,286
श्र्उ,98
र्ग्इ,30
घ्ई,315
अंथ्अ,81
स्प्ऊ,89
ब्ल्ऐ,385
अंक्ई,164
प्स्अ,259
अंस्क्र्त्इ,438
न्अंद्इ,46
स्अंप्ऊ,238
म्ब्आ,536
र्त्य्आ,93
स्ब्ए,186
क्अंस्अ,168
क्स्आ,387
ळ्आ,682
र्ष्आ,488
म्ब्ओ,237
ग्न्इ,393
ङ्क्ष्अ,168
ल्ल्ऊ,382
ल्ल्आ,1652
स्अंग्र्आ,127
र्च्इ,208
र्व्ओ,693
अंत्आ,1260
ष्क्अ,855
द्र्श्य्अ,428
स्प्इ,669
थ्य्ओ,188
ब्र्ए,997
च्अंद्आ,108
प्व्आ,127
फ्उ,1842
प्ल्अ,478
घ्अंट्ओ,329
श्त्आ,277
फ्ऑ,1777
ख्त्अ,1088
फ्औ,383
श्अंक्अ,913
र्अंत्उ,589
क्ख्अ,148
ड्र्ऑ,156
त्म्इ,222
ज्न्अ,231
फ्ल्इ,140
ण्ट्अ,68
द्व्अ,201
र्ल्इ,153
स्प्आ,386
स्अंद्ई,580
ल्अंध्अ,119
क्त्आ,2191
स्अंस्क्र्त्अ,268
न्त्आ,97
द्व्ई,333
ल्ह् आ,606
स्क्र्अ,98
व्र्त्त्अ,320
अंट्र्अ,351
स्त्र्अ,1046
ज्म्ई,257
फ्र्आ,586
प्प्ए,36
म्अंह् अ,89
द्र्ओ,417
त्अंक्ई,880
द्य्उ,682
श्व्इ,969
प्र्औ,361
अंम्उ,20
ळ्ए,1021
क्र्ष्ई,44
अंद्आ,2121
स्अंह् आ,120
क्य्अ,325
ज्ञ्ओ,263
अंत्र्इ,346
र्व्ई,551
य्य्आ,117
र्प्अ,810
स्फ्ऊ,35
च्अंद्र्अ,1371
क्र्ष्इ,1134
प्अंज्ई,495
क्ट्र्ऑ,224
र्श्इ,515
झ्इ,174
व्य्अंज्अ,91
र्अंज्अ,759
ल्ट्ए,43
स्र्ज्अ,259
फ्ग्आ,83
ज्व्आ,315
न्त्अ,1416
घ्इ,352
थ्र्अ,204
स्अंत्ओ,650
न्त्इ,264
ढ्त्आ,367
स्म्इ,397
ण्य्अ,435
ख्त्इ,63
ड्ड्इ,102
ड्य्ऊ,739
स्ऑ,713
अंज्ई,1157
ग्र्ऐ,209
ट्ट्आ,362
ष्ट्र्ओ,43
त्अंव्अ,110
अंड्आ,818
व्ह् ई,285
म्अंग्आ,82
क्व्इ,481
र्घ्अ,737
अंट्र्ई,267
ग्ज्इ,102
ग्ल्ओ,371
व्र्त्त्इ,423
ग्र्त्अ,90
क्व्अ,287
न्न्आ,1595
न्ध्इ,138
स्म्आ,1476
क्अंग्अ,301
ल्ग्आ,39
ग्र्उ,821
ग्र्अंथ्अ,189
स्त्र्ई,1023
प्प्आ,355
ल्ल्य्आ,22
न्व्इ,190
त्अंक्इ,464
स्अंग्ई,878
अंघ्अ,400
ज्म्अ,286
न्द्र्ओ,99
न्च्अ,635
स्अंय्ओ,451
स्ल्अ,211
प्प्ई,301
व्य्ऊ,599
स्अंत्र्प्त्अ,158
र्अंट्ई,198
अंद्ए,432
प्अंप्अ,305
र्श्आ,357
ब्ज्अ,199
स्अंज्ई,430
ब्ज्आ,462
ड्र्इ,228
द्व्अंद्व्ई,98
स्त्ओ,1066
अंध्ए,390
स्ट्ऊ,524
अंट्स्अ,464
र्अंभ्अ,945
व्र्ष्ट्इ,42
क्ट्ए,212
ल्अंप्इ,332
न्फ्ओ,89
य्अंद्आ,37
स्अंज्ञ्आ,258
ग्ज्आ,212
ह् र्अ,77
ब्अंग्अ,563
र्क्ए,728
अंस्ऊ,159
ब्स्इ,302
र्ज्ए,138
ष्ण्अ,214
न्न्औ,122
ग्अंद्अ,255
ड्अंब्अ,45
अंट्ए,472
ल्अंच्अ,123
र्अंग्आ,289
र्च्ए,330
प्ट्ई,249
न्द्आ,130
व्ऊ,214
ल्व्अ,239
ग्अंध्अ,199
म्प्इ,285
अंब्आ,655
ब्अंक्अ,41
अंक्य्अ,76
फ्ल्ऑ,73
प्अंग्अ,29
व्र्क्ष्अ,212
ग्व्आ,301
म्य्ओ,38
म्अंड्इ,57
ड्क्आ,514
ब्ल्ओ,101
ल्स्इ,222
र्ष्ट्अ,32
अंत्र्ई,8
ल्ड्ओ,59
प्न्अ,126
क्श्आ,85
स्अंत्उ,607
क्ट्इ,564
अंब्ए,359
व्ह् आ,688
ट्स्ए,197
फ्त्ई,163
स्अंव्आ,947
स्प्ओ,315
ट्ट्ए,189
ट्व्ए,71
अंट्ई,905
ब्द्इ,22
द्म्अ,243
च्च्इ,182
ग्य्आ,147
क्र्ऑ,166
र्म्ऊ,164
श्र्इ,147
ड्र्ए,430
अंग्स्अ,375
क्अंट्अ,66
अंग्उ,326
न्ट्र्ऐ,53
र्न्इ,176
झ्ओ,443
क्ट्र्इ,325
व्र्द्घ्इ,100
न्अंद्आ,99
ष्क्आ,608
त्र्त्व्अ,1261
अंड्ओ,556
ड्स्अ,241
अंध्ऊ,63
स्व्इ,361
ट्ज्अ,69
क्ष्म्अ,383
ढ्त्ई,708
न्अंत्अ,726
य्अंत्र्इ,327
ष्ओ,532
अंढ्अ,402
क्अंड्ई,94
श्अंग्आ,42
अंद्इ,447
घ्अंट्आ,194
ख्ब्आ,132
ग्न्अ,507
ण्ड्ई,77
प्र्थ्व्ई,460
श्अंस्आ,289
य्अंक्अ,203
अंड्उ,36
म्अंग्ए,78
ब्अंक्ए,55
ख्व्आ,293
क्स्ट्अ,100
प्अंथ्ई,209
स्क्र्इ,104
च्छ्उ,229
अंस्ओ,14
अंज्इ,75
ठ्ठ्अ,81
स्न्ए,150
व्ह् इ,85
स्अंव्ए,570
फ्य्ऊ,206
ज्व्ए,59
द्भ्आ,98
प्ल्ए,1379
स्अंक्र्अ,196
स्अंज्ऊ,113
स्ट्ऐ,460
ल्प्इ,160
ब्र्ह् अ,349
र्थ्य्आ,87
व्र्त्त्ई,19
प्ल्ई,197
अंट्इ,382
ग्अंद्ए,94
स्अंल्अ,52
म्अंत्अ,336
त्थ्आ,177
स्थ्ई,71
स्अंय्अ,142
फ्ल्ओ,249
स्अंस्क्र्त्ई,13
स्अंध्ई,26
द्र्ष्ट्अ,69
ह् र्द्अ,356
न्थ्अ,84
ठ्अंड्ई,72
र्थ्य्अ,41
न्द्र्आ,31
क्ल्ए,89
ल्च्अ,129
द्व्ए,61
श्य्आ,590
र्अंग्ओ,191
अंख्अ,393
य्अंत्ई,376
त्न्इ,80
म्म्इ,112
स्अंक्ओ,46
अंग्ल्इ,138
च्अंच्अ,7
घ्र्ण्अ,34
थ्य्ऊ,83
अंक्उ,260
म्ब्अंध्इ,171
स्क्ऑ,115
ख्ब्अ,430
अंश्इ,235
न्न्ए,231
क्र्ओ,922
अंश्उ,210
म्अंत्र्य्आ,45
र्अंग्ई,194
य्ऑ,231
