item,frequency
▁अधिक,5632
▁6,2960
▁लाख,4960
▁56,200
▁हजार,3354
▁215,17
▁वोट,1157
▁प्राप्त,2839
▁हुए,19421
▁आयरलैंड,89
▁टीम,6716
▁विकेटकीपर,119
▁बल्लेबाज,674
▁न,12675
ियाल,109
▁ओ,1182
ब्रा,117
यन,330
▁अंतर्राष्ट्रीय,453
▁क्रिकेट,2123
▁से,139595
▁संन्यास,167
▁ऐलान,647
▁साल,10879
▁2002,190
▁डेनमार्क,50
▁खिलाफ,6004
▁एकदिवसीय,114
▁डेब्यू,168
▁ब्रायन,37
▁36,359
▁उम्र,1413
▁किया,36573
▁सफल,1187
▁रहे,20657
▁हैं,80234
▁उन्होंने,16595
▁विकेट,1800
▁पीछे,1960
▁241,18
▁शिकार,799
▁किए,5338
▁यहां,6512
▁तक,19347
▁पाकिस्तान,3637
▁खेले,563
▁गए,12596
▁आय,1092
़र,49
लैंड,607
▁ऐतिहासिक,607
▁टेस्ट,1882
▁हिस्सा,1776
▁खेल,2440
:,11061
▁अर्जुन,409
▁कहना,3566
▁बॉडी,257
▁फिट,293
▁रखने,2199
▁जरूरी,1479
▁एक्सरसाइज,107
▁वह,15331
▁कहते,2294
▁“,2417
जब,354
▁आप,12133
▁जिम,182
▁जा,17547
▁हों,1141
▁तो,34233
▁खुद,3112
▁बाकी,948
▁एक्,283
▁,45864
टिव,186
िटीज,35
▁जैसे,4756
▁साइकिल,290
िंग,3689
▁स्,1909
▁विम,18
▁वॉक,98
▁इन्,428
वॉल्,21
▁व,16489
▁करें,5841
▁चेंज,73
▁लिये,2873
▁खेलना,193
▁अच्,172
▁छा,492
▁रहता,1436
▁गेम,427
▁कॉम्प,80
िटी,164
▁एस्,50
▁पे,753
क्,574
▁ट,1193
▁आपकी,1960
▁फिटनेस,204
▁हे,1789
ल्,456
▁प,1760
▁करता,4805
।”,431
▁गॉ,110
ड,1915
फ,1769
ॉ,184
दर,542
▁या,14293
▁कुछ,14730
?,6020
▁जब,10412
▁अपने,21018
लक्षित,76
▁खोज,758
शब्द,52
ों,31049
▁पहचान,1625
▁सकते,7783
▁अमे,66
ज़,997
ॅन,51
▁परिणाम,1204
▁पृष्ठ,199
▁पर,91381
▁आपके,3491
▁उत्पाद,565
▁कैसे,2470
▁प्रदर्शन,2625
▁लिस्ट,525
▁अनुकूल,322
▁बेहतर,1774
▁बनाने,4006
▁मौजूदा,947
▁त्रुटि,108
यों,973
▁ठीक,1939
▁सक्षम,519
▁होंगे,2417
▁अलग,3530
अलग,987
▁परीक्षण,518
▁करना,8397
▁चाहिए,6608
▁शोधकर्ताओं,110
▁अपनी,12437
▁सूची,1022
▁प्रासंगिक,112
▁शब्दों,588
▁खोजने,102
▁प्रदान,1498
▁विशिष्ट,310
▁लंबी,574
पू,93
ंछ,182
▁मुकाबले,1222
▁दूसरों,385
▁तुलना,935
▁आशय,103
▁छोटे,1365
▁हाल,2371
▁स्थापित,1061
▁व्यवसाय,409
▁रैंकिंग,285
▁बू,252
स्टर,279
▁सेवा,2330
▁उल्लेखनीय,493
▁व्यापक,494
▁शब्द,902
▁कम,7164
▁प्रतिस्पर्धी,77
▁ट्रै,103
फ़,785
िक,2632
▁आकर्षित,309
▁करते,12656
▁इसके,12187
▁जी,5077
आईसी,213
जी,3035
▁शिक्षकों,540
▁ब्यौरा,77
▁तैयार,3054
▁कराया,1364
▁जाएगा,5328
▁कौन,1361
▁कब,734
▁रिटायर,119
▁रहा,18524
▁जवाब,2253
यह,514
▁बिल्कुल,549
▁मुद्दा,591
▁video,425
▁खाना,865
▁दौरान,7361
▁स्कूल,2991
▁लगी,2121
▁आग,1444
▁4,3517
▁संपत्ति,728
▁स्वा,143
हा,785
▁यूक्रेन,60
▁प्रधानमंत्री,4026
लेक्स,53
ी,26277
न्,486
चा,1294
रुक,39
▁शुक्रवार,1825
▁राष्ट्रपति,1912
लोड,106
ि,2650
मिर,47
▁ज़,481
ेल,454
ें,3714
स्की,67
▁अपना,5514
▁इस्तीफा,494
▁सौंप,407
▁सरकारें,158
▁राजनीतिक,1833
▁दलों,799
▁होती,5929
▁वे,8710
▁जनता,3223
▁हित,555
▁कोई,12877
▁योजना,3684
▁चलाते,170
▁जिनमें,787
▁वायद,41
े,14463
▁होते,4259
▁बाद,23125
▁इंटरनेशनल,384
▁अलर्ट,230
▁जारी,5048
रेस,79
▁3,4061
▁जहां,3956
▁जैक,266
लीन,177
▁फर्नांड,35
ीज,295
▁पोल,450
▁डांस,536
▁अदा,423
ओं,3582
▁तड़क,176
ा,17444
▁लगाती,90
▁नजर,3119
▁आएंगी,158
देशी,23
▁फाइट,93
▁जेट,180
▁तेजस,56
▁लाइट,353
▁कॉम्,38
▁बेट,46
▁हेलीक,52
ॉप,52
्,3433
▁टर,224
▁(,20069
एल,582
सीएच,68
),17415
▁सरस,73
ाइज,196
▁टार,68
ॉम,40
र्स,1204
▁बलदेव,80
▁सूबे,193
दार,1128
▁मेजर,167
▁ब्रह्म,201
ू,3726
▁कहा,30257
▁सीताराम,86
▁भारद्वाज,206
▁पड़ोसी,302
▁वर्तमान,1008
▁20,2634
▁पुस्तकें,87
▁थी,18056
▁जो,16671
▁अभी,4338
▁रैन,47
ेरा,132
▁परिसर,682
▁कक्ष,218
▁रखी,1018
▁हुई,9497
▁संजय,1084
▁किशन,191
गेन,52
▁मोहन,501
▁राजभवन,86
▁दरबार,202
▁हॉल,216
▁समारोह,1283
▁राज्यपाल,666
▁जगदीश,222
मुखी,190
▁पद,2600
▁गोपनीयता,71
▁शपथ,592
▁दिलाई,197
▁राम,3287
▁रहीम,195
▁विवाद,1486
▁मामला,2473
▁जिससे,2737
▁मैं,7276
▁बचना,129
▁चाहता,1083
▁हूं,3365
▁टॉयलेट,79
▁कथा,545
▁बिलासपुर,299
▁लड़की,1426
▁शादी,2410
▁इनकार,486
▁युवक,1504
▁बनवाया,83
▁दिल्ली,7664
▁द,1881
▁|,5485
▁गिफ्ट,158
▁-,6488
▁dai,121
nik,126
bhaskar,126
▁सम,374
ै,1057
▁सुंदर,540
▁सब,3450
ु,1627
कु,303
रूप,358
इ,1020
▁जबकि,4042
▁दूसरा,1155
▁व्यावहारिक,114
▁पक्ष,1400
▁उक्त,601
▁आरक्षित,145
▁पदों,840
▁चयनित,173
▁होकर,1791
▁आरक्षण,706
▁लाभ,2116
▁उठा,1143
▁चुके,2635
▁उच्च,1692
▁पदस्थ,93
▁सेवानिवृत,32
▁सुविधा,1178
▁सम्पन्न,194
▁एवं,7333
▁धना,35
ढ्य,20
▁लोगों,13118
▁संतान,244
▁अधिकतर,375
▁नियुक्ति,483
▁पा,1647
▁रही,17462
▁जिसके,3128
▁आधिकारिक,512
▁आंकड़े,356
▁लेकिन,16310
▁लोक,1330
▁अवधारणा,154
▁विचार,1997
▁पुष्टि,584
▁एयरपोर्ट,400
▁अधिकारियों,2504
▁बताया,10290
▁इंटरनेट,692
▁भारत,12676
मध्य,76
पूर्व,179
पश्चिम,119
▁यूरोप,326
मरी,70
▁केबल,144
▁आई,4212
▁गड़बड़ी,163
▁वजह,3839
▁धीमा,52
▁ओवर,1374
ऑल,32
▁ग्रोथ,106
▁छी,183
▁7,2857
▁इंडस्,28
▁ट्री,75
▁वर्,220
टिकल,115
▁हमने,1462
▁सालाना,353
▁आधार,2862
▁वृद्धि,1180
▁दर्ज,3930
▁इसलिए,3864
▁प्रक्रिया,1588
▁आगे,3898
▁बढ़ा,1127
▁सावध,24
▁जमा,1493
▁रिटायरमेंट,72
▁जिंदगी,908
▁जाती,4196
▁आसान,938
▁रिपोर्ट,2849
▁माने,578
▁भारतीय,6988
▁अधिकारी,3630
▁विदेशी,1050
▁मोटरसाइकिल,253
▁आयात,491
▁शुल्क,685
▁क्योंकि,4177
▁घरेलू,843
▁उद्योग,1011
▁सुरक्षा,2817
▁देने,6126
▁ऐसे,6376
▁बोर्ड,1871
▁दोबारा,560
▁परीक्षा,2055
▁कराने,1406
▁फैसला,2155
▁लिया,7727
▁ज्यादा,5948
▁संभावना,1181
▁जीएस,49
पीए,71
▁विस्तार,868
▁काही,268
▁ठिकाणी,118
पावसाचे,9
▁पाणी,205
▁वस्ती,13
त,4932
▁घुस,302
ले,1736
;,1408
▁तर,945
▁तुळ,10
स,5539
▁येथे,230
▁घर,6626
ावर,324
▁आंब्या,6
चे,1154
▁झाड,50
▁पडून,12
▁नुकसान,1546
▁झाले,273
▁बार,9629
▁उनकी,6845
▁मम्मी,194
▁सीढ़,113
ियों,5530
▁गिर,918
▁गई,16114
▁थीं,2238
▁उन्हें,8814
▁9,1917
▁फ्र,137
ैक्चर,80
▁आए,2955
▁इसी,4774
▁प्रकार,2683
▁पश्चिमी,441
▁तट,349
▁ग़ज़,41
्ज़ा,48
▁पट्टी,174
▁फ़िलिस्तीन,53
▁भूमि,1011
▁दिवस,1410
▁मनाया,653
▁जदयू,166
सी,2733
▁त्यागी,118
▁आयोग,1797
▁घोषणा,1791
▁स्वागत,951
▁da,58
▁समय,10189
▁बढ़ोतरी,629
▁सवालों,351
▁घेरे,148
▁मशहूर,529
▁अमेरिकी,1080
▁टीवी,1165
▁निर्देशक,342
▁अभिनेता,610
▁नाम,7902
▁बता,3462
इए,308
▁जिनका,390
▁नवम्बर,350
▁2017,1412
▁86,133
▁वर्ष,5111
▁आयु,555
▁निधन,531
▁हुआ,10387
▁अन्य,5420
▁जानकार,218
▁मामले,6496
▁मूल,958
▁खबर,2001
▁पढ़,448
▁जिसका,1169
▁शीर्षक,147
▁नीचे,1593
...,5919
▁फिल्म,7004
▁इंडस्ट्री,360
▁अभिनेत्री,540
▁कास्टिंग,56
उच,39
▁सच्चाई,286
▁स्वीकार,953
उसने,31
▁मुझे,4079
▁खुलेआम,82
▁देखो,180
▁तुम,1185
▁पसंद,1641
▁इसे,4606
▁जानती,177
▁तुम्हारे,338
▁साथ,26669
सेक्सुअल,31
▁रिलेशन,47
▁मैंने,2679
▁उसने,3152
▁अगर,6335
▁ना,3432
▁कह,1641
▁तुम्हें,312
▁रोल,584
▁दे,5434
▁भला,247
बु,210
रा,2244
▁मिलेगा,1271
▁#,1199
▁राज्य,5986
▁जिसने,601
▁स्कूली,225
▁छात्रों,1506
▁‘,9640
मधु,22
▁ऐप,649
’,7940
▁लांच,283
▁ओडिशा,268
▁भावनाओं,227
▁इजहार,71
▁सस्ता,242
▁शक्तिशाली,171
▁संकेत,741
▁विधानसभा,2843
▁दृष्टि,541
▁देखे,320
▁वही,1220
▁मतदान,1020
▁केन्द्र,719
▁जिसमें,3831
▁2013,586
▁विधायक,2261
डी,1436
▁देशमुख,130
▁पूरे,2631
▁क्षेत्र,6205
▁सर्वाधिक,369
▁मत,970
▁मिले,1599
▁शासकीय,228
▁कन्या,401
▁प्राथमिक,515
▁शाला,56
▁भवन,961
▁अतिरिक्त,1191
टी,1277
▁बूथ,272
▁नंबर,2028
▁वैसे,1248
▁जातीय,124
▁समीकरण,119
▁ग्रामीणों,730
▁चर्चा,2070
▁गांव,4260
▁जनप्रतिनिधि,77
▁केवल,2767
▁आते,1410
▁सड़क,1855
▁समस्या,1957
▁वर्षों,971
▁पुरानी,654
▁आज,9962
▁पहुंचने,663
▁पक्का,152
▁रास्ता,703
▁बन,3458
▁मह,532
के,2226
पार,212
▁गोरे,50
घाट,261
▁दूसरे,3568
▁कन्,150
ह,2159
ग़ा,65
ंव,189
▁पहुंचा,986
▁जाता,8677
▁दोनों,6383
▁मार्ग,1253
▁पक्की,117
▁पाई,813
▁बारिश,1499
▁होने,13644
चड़,98
▁तब्दील,152
▁नल,152
जल,279
▁हर,7166
▁पेयजल,303
▁बनी,1546
▁रहती,1263
▁आधा,422
▁किमी,318
▁सफर,486
▁तय,1865
▁पड़ता,1096
▁बिजली,2686
▁उसके,6900
▁आने,4423
जाने,125
▁स्ट्रीट,140
▁लग,1950
▁पंचायत,1412
▁माध्यम,1592
▁अनेक,1126
▁माननीय,135
▁समस्याओं,662
▁गुहार,185
▁लगाई,769
▁समाधान,746
▁यामध्ये,54
▁अटक,195
▁करण्यात,522
▁आलेले,22
▁अ,4519
ॅड,75
▁कन्व,70
नर,237
▁नेशनल,798
आरटीआई,139
▁फोरम,119
▁जून,1643
▁महीने,2752
▁थोक,164
▁महंगाई,407
▁दर,1800
▁बढ़कर,577
▁5,3984
.77,54
▁प्रतिशत,2847
▁इजाफ,35
▁महंगी,173
▁सब्जियां,94
▁पेट्रोल,884
▁डीजल,534
▁कीमतों,619
▁इजाफा,311
▁दें,3513
▁पिछले,4564
▁आंकड़ा,293
.43,47
▁ये,11895
▁मात्र,1045
▁0,743
.90,73
▁द्वारा,9271
▁आंकड़ों,423
▁मुताबिक,3416
▁खाद्य,570
▁पदार्थों,236
▁1,3061
.80,65
▁मई,1459
.60,70
▁बनाकर,1020
▁कांग्रेस,7622
▁समेत,1410
विपक्षी,491
▁पार्टियां,174
▁18,2032
▁जुलाई,1567
▁शुरू,6683
▁मॉनसून,102
▁सत्र,1037
▁घेरने,77
▁प्रयास,1807
▁करेगी,1235
▁वक्त,1798
▁पांच,3118
▁उच्चतम,330
▁स्तर,2643
▁लिहाजा,279
▁विपक्ष,837
▁हमला,1345
▁मौका,1223
▁निकट,409
▁भविष्य,1090
▁डेटिंग,52
▁एप,433
्स,7391
▁लोकप्रियता,173
▁बढ़ने,582
▁सम्भावना,73
▁आस्ट्रेलियाई,76
▁उस,6361
▁मैच,3357
▁रन,3195
▁आउट,850
▁एकादश,39
▁230,42
▁ढेर,295
▁आपने,1000
▁अक्सर,809
▁सुना,573
▁होगा,8314
▁लाइफ,430
▁हमेशा,1665
▁खुश,962
▁रहना,686
▁जन,1771
तंत्र,202
▁जाये,706
▁सफलता,1226
▁बात,11724
▁सकती,4510
▁निष्पक्ष,151
▁संस्थाएं,63
▁चलती,300
▁रहें,683
▁न्यूनतम,418
▁शर्तें,90
▁य,1410
थे,135
ष्ट,213
▁तभी,1121
▁सकता,8055
▁व्यक्ति,2852
▁स्वराज,262
▁अनुभव,926
▁करे,1433
▁उसे,6591
▁लगे,2515
▁जीवन,3517
▁मन,2645
▁भर,2586
▁समाज,2859
▁परिवार,3429
▁होना,2611
▁राजनीति,1815
▁आवश्यक,876
▁शर्त,302
▁प्रतिस्पर्धा,165
▁फंस,359
कर,6815
▁रह,2776
▁मसला,118
▁इन,9123
दूसरे,421
▁ऊपर,1800
▁उछाल,204
ने,8955
▁होता,8583
▁देश,9899
▁जुड़े,1615
▁मुख्य,3307
▁दिखाने,434
▁धीरे,806
धीरे,382
▁यही,2543
▁संस्कृति,737
▁हावी,115
▁फिर,8585
▁क्या,7102
▁ऐसा,5390
▁सोचना,127
▁गलत,1265
▁पं,380
गु,262
▁बना,4134
▁आंतरिक,220
▁संभव,839
▁दिखता,179
▁दल,1887
वि,905
हीन,418
▁बारे,5521
▁गांधी,3290
▁सुझाव,440
▁विमर्श,160
▁आ,9319
▁हमारी,1733
▁संवैधानिक,175
▁आवश्यकता,871
▁उम्मीदवारों,653
▁निर्दलीय,189
▁छूट,837
▁पार्टियों,359
▁दब,285
द,1921
बे,704
▁बावजूद,1617
▁बहुत,8132
▁उम्मीदवार,1210
▁विजयी,166
▁किसी,11614
▁पार्टी,6881
▁चिह्न,133
▁यदि,3081
▁हार,1311
▁तरीके,1317
▁लड़ने,442
▁अनिवार्यता,45
से,1296
कम,232
▁माहौल,757
▁बदल,1324
▁जायेगा,791
▁कॉरपोरेट,112
▁तर्ज,195
▁काम,9199
▁उनका,4032
▁ब्रांड,415
▁अब,12907
▁बिल्डिंग,191
▁बाजार,2783
▁व्यवस्था,2097
▁शिक्षित,108
▁लोग,8081
▁लगाये,236
▁सामान,710
▁बेचने,436
▁शीर्ष,790
▁लोकप्रिय,498
▁इसका,3598
▁दुष्प्रभाव,57
▁जनप्रतिनिधियों,61
▁महत्वपूर्ण,1458
▁कमान,285
▁कंपनी,4857
▁सी,3014
ओ,1677
▁उनके,10067
▁नियुक्त,553
▁औपचारिक,164
▁तौर,2872
▁प्रतिनिधियों,212
▁उत्तरदायित्व,36
▁बदले,479
▁प्रति,3774
▁संसद,1070
▁मूलतः,37
▁लाइन,990
▁विरोध,2537
▁बोल,847
किसी,98
▁परिवारों,477
▁वर्चस्व,116
▁आजीवन,94
▁उसका,2589
▁सही,2187
▁मायने,246
▁प्रणब,109
▁मुखर्जी,327
▁लंबे,897
▁दिग्गज,394
▁हुसैन,331
ाबाद,422
▁एसडी,93
पीओ,154
▁मनोज,565
▁महतो,101
▁लापता,237
▁जानकारी,4909
▁परिजनों,861
▁पुलिस,12180
▁दी,12599
ं,6705
▁करवाया,637
▁शव,1158
▁देखने,2172
▁लगता,2109
▁हत्या,2223
▁फेंका,94
▁कब्जे,353
▁पोस्टमार्टम,290
▁भेज,1030
▁a,1538
ust,9
ral,15
ian,96
▁newspaper,11
▁defi,2
es,201
▁criticism,2
▁repri,1
nts,3
▁se,128
rena,5
▁will,99
iam,16
s,3100
▁cartoon,4
▁सेरेना,65
▁कार्टून,91
▁मार्क,287
▁नाइट,264
हेर,23
ल्ड,297
▁सन,543
▁बचाव,542
▁कैरी,87
चर,387
▁छापा,183
▁कैंसर,587
▁रोगी,176
▁रोग,652
▁प्रारंभिक,191
▁दशा,209
▁माह,1403
▁चूल्ह,56
▁पका,201
ई,4375
▁भोजन,701
▁सामग्री,611
▁खान,2813
▁प्रथम,842
▁आहार,281
▁सिर्फ,3281
▁अंग,479
ूर,471
▁फलों,148
▁पश्चात,257
▁फल,895
ाहार,54
▁अलावा,3844
▁टमाटर,162
▁संत,550
▁मौसम,1259
▁बादाम,122
▁काजू,56
वाले,403
▁अवधि,942
▁पूरा,3269
▁आराम,446
्याल,26
▁पहली,3160
▁रुपये,5763
▁19,1368
▁चैनलों,203
▁वेबसाइट,964
▁लगातार,2293
▁कॉलेज,1069
▁कला,799
▁विज्ञान,782
बीए,33
▁बीएससी,46
▁बी,1974
कॉम,252
▁बीबी,97
यू,1109
▁तालिका,84
▁201,48
▁मार्च,1710
▁/,1770
▁अप्रैल,1521
▁आयोजित,2004
▁डॉ,2205
▁बाबासाहेब,38
▁अम्बेडकर,122
▁ओपन,421
▁यूनिवर्सिटी,667
▁लीड,175
▁जाएगी,2716
▁ऑनलाइन,1049
▁मोड,234
▁साइट,431
▁बीए,83
▁टाइम,501
▁टेबल,275
(,1320
ba,101
ou,16
▁time,99
▁table,30
▁2019,1705
▁प्रचार,1007
▁निजी,1353
▁गैर,982
▁पूर्व,5146
अ,1725
ल्प,127
संख्य,24
क,6359
▁पेज,447
▁दिनांक,232
▁पत्र,2216
▁डाउनलोड,737
▁प्राधिकरण,349
▁हम,8668
▁सीधे,801
▁कनेक्ट,107
▁करेंगे,3010
▁इंटर,436
फेस,85
▁पी,1927
डीएफ,115
▁संगठन,1556
▁भाग,2216
▁2,3678
▁सर्वश्रेष्ठ,439
▁स्कोर,595
▁जानता,310
▁नाथ,316
ूराम,91
▁गोडसे,65
▁गांधीजी,83
▁पकड़ा,354
▁मुकदमा,442
▁चलाने,561
▁मौत,3217
▁सजा,1085
▁सुनाई,455
▁अवसर,1973
▁विभाग,4446
▁विजेता,507
▁क्रमशः,83
▁सौ,866
▁तथा,6836
▁रुपए,3898
▁नकद,167
▁इनाम,241
▁इनपुट,90
▁विशाल,584
▁सक्सेना,113
ये,1289
▁पढ़ें,1188
▁नवनिर्वाच,53
ित,4324
▁असे,442
ंबली,79
▁कल,1859
▁बैठे,967
गी,1434
▁क्रिकेटर,395
▁सियासत,167
दान,398
▁बने,2007
▁इमरान,505
▁फत,98
▁मानी,314
▁पीएम,1832
एन,444
▁प्रमुख,2713
▁शाह,1587
बाज,169
▁शरीफ,341
▁महागठबंधन,183
▁दरार,88
▁तहरी,53
ए,4134
इंसाफ,49
▁अध्यक्ष,4370
65,151
▁नीति,1225
▁c,493
eo,53
▁अमिताभ,444
▁कांत,40
▁ग्राहक,387
▁मोबाइल,1587
▁डाटा,352
▁कंज,53
्म,197
प्शन,65
▁142,32
▁फीसदी,3194
▁प्रदेश,7863
▁गड्ढ,46
▁मुक्त,718
▁हेतु,851
▁मरम्मत,171
▁कार्य,3502
▁गुणवत्ता,469
▁शीघ्र,415
▁पूर्ण,1101
▁कंप्यूटर,517
▁आधारित,825
▁14,1694
▁अक्टूबर,1138
▁16,1646
▁सारे,1186
▁strength,6
ाक़,40
िफ,103
▁जानबूझ,31
▁ignore,5
▁अकेले,463
▁कहीं,1849
▁बाहर,3661
▁जाना,2539
▁यात्रा,2048
▁करनी,1083
▁पड़े,835
▁नौकरी,1276
▁घबरा,234
हट,317
▁लगती,580
▁वहीं,5156
▁चेन्नई,493
▁कीमत,1835
▁पैसे,1343
▁लीटर,457
▁कमी,1754
▁जातिगत,38
▁हिसाब,700
▁देखें,736
▁मध्य,1619
▁एससी,243
/,3018
एसटी,127
▁एक्ट,466
▁संशोधन,594
▁दांव,168
▁बीजेपी,2648
▁फायदा,1003
▁दिक्कत,304
▁37,258
▁फीसद,257
▁भारतीयों,257
▁बैंक,3432
▁खाते,805
▁लगभग,2358
▁80,569
▁लेनदेन,139
▁कमाने,185
▁किस,1504
▁निवेश,1406
▁गतिविधि,113
▁क्यों,2297
▁चला,2214
एं,2351
▁मुश्किल,1082
▁संभावित,255
▁सहयोगी,381
▁अग्रिम,157
▁ज़रूरत,284
▁सौदा,254
▁सीमा,1687
▁समझौते,464
▁चुने,401
▁यूनिट,554
▁इसकी,2843
▁मात्रा,892
▁ब्याज,485
▁भुगतान,993
▁याद,1467
▁रखें,742
▁गतिविधियां,116
▁कभी,3672
कभी,285
▁निर्णय,1483
▁लेने,2841
▁पेशेवरों,36
▁अच्छी,2006
तौल,34
ना,6489
वीसी,118
एचपी,68
▁मॉडल,980
ंड्र,41
ाइल,234
▁उपस्थिति,311
▁एच,451
एफ,291
▁यूजर,291
▁दवा,528
▁नकली,252
▁असली,415
▁बाल,1471
▁विकास,4530
म,5552
▁1500,126
▁करोड़,5463
▁news,1321
▁desk,29
nes,21
am,149
achar,40
in,505
▁1971,89
▁हिंदू,802
▁बांग्लादेश,588
▁नागरिकता,444
▁केंद्र,2981
▁आरबीआई,260
▁जांच,4055
▁सराफ,46
▁व्यवसायी,72
▁संघ,1949
▁मनीष,363
▁काका,72
▁सोने,745
▁10,4360
▁ग्राम,1454
▁चांदी,302
▁पायल,69
▁बिछ,78
िए,962
▁200,671
▁500,536
▁उपलब्ध,1870
▁किसान,1531
▁ग्रामीण,1178
▁क्षेत्रों,1341
▁रहने,2999
▁खनिज,124
▁माइन,99
▁मिनरल,41
▁रू,365
ल्स,227
▁1996,128
▁बदलाव,1262
▁जोधपुर,208
▁संभाग,139
▁सांप,207
▁काटने,248
▁घायल,1461
▁मथुरा,192
दास,443
▁माथुर,80
▁अस्पताल,2371
▁रै,338
फर,396
▁बरेली,127
▁ठंड,275
▁कोहरा,41
▁कहर,133
▁फ्ल,112
ॉर,60
डा,676
▁शेर,479
▁ऑफिस,682
▁बताई,465
▁बैठा,432
▁वहां,3339
▁आठ,1156
▁हाथ,2501
▁दूर,2814
▁कठ,123
फोड,49
़,3045
वे,1053
▁बड़ा,3113
▁जवान,658
▁बनाए,1873
▁रखना,832
▁चाहते,2335
▁आलू,237
खार,87
▁गू,74
दे,406
▁स्किन,221
▁मसाज,82
▁जरूर,1026
▁क्रांति,294
दूत,71
▁आजादी,504
▁विभाजन,179
▁पन्,85
द्रह,37
▁दिन,9506
▁१४,41
▁अगस्त,1615
▁१९४,21
७,135
▁सुबह,2604
▁बजे,2697
रात्रि,87
▁12,2706
▁आजाद,353
▁प्रशांत,262
▁पोळ,2
▁खासी,159
▁मिशेल,99
▁यूएस,164
कत,132
वर,1422
▁जीवंत,68
▁मजबूत,1271
▁हिलेरी,74
▁दृष्टिकोण,195
▁रिपब्लिकन,57
▁कैंडिडेट,80
▁ट्रंप,781
उ,664
म्मी,99
दी,460
▁निराशा,178
▁दोस्त,683
▁योग्य,439
▁मिला,2920
▁पूरी,4374
▁कहती,496
।’,353
▁कढ,10
ाही,24
▁किनारे,506
▁दूध,908
▁हटा,530
ते,5300
▁लघु,303
▁भारती,476
▁सत्यनारायण,44
▁अग्रवाल,642
▁बीएसपी,100
▁सीईओ,261
▁ईडी,166
▁एमएम,90
▁राकेश,466
एंड,71
▁एसके,89
▁दुबे,190
▁महाप्रबंधक,94
▁सुरेश,525
▁रंग,2422
ानी,454
▁कुलकर्णी,56
एसएन,26
बिद,40
▁आदि,2907
▁सामने,4574
▁खोल,593
▁फैसले,1385
▁कायम,411
▁रहते,1831
▁शर्तों,165
▁बीच,6845
▁आपसी,280
▁सहमति,472
▁कोर्ट,3440
▁मंजूरी,689
▁देता,1629
▁फंड,576
▁प्रबंधक,301
▁डेट,288
▁दूरी,568
▁बनाई,986
▁नकदी,275
▁तवज्जो,60
▁बिस्तर,176
▁नोट,774
▁मिलेंगे,312
▁पोस्टर,369
▁जिसपर,70
▁चीनी,814
▁भाषा,1349
▁लिखा,2113
▁वरुण,218
▁गाँधी,248
▁जाति,885
▁धर्म,2037
▁राजनीत,32
▁चोट,597
▁करियर,627
care,11
er,668
▁चुन,437
▁जहाँ,606
▁रचनात्मक,142
▁गुणों,111
▁निखार,87
▁वो,6791
पसंद,69
▁विषय,1320
ो,6124
▁...,1913
▁खीर,169
▁सेहत,449
▁स्वाद,205
▁बे,1778
जोड़,44
▁मेल,404
▁बढ़े,180
▁वजन,499
▁मात,350
▁•,333
▁चुक,92
न्दर,89
▁स,2981
लाद,133
▁प्रतिदिन,327
▁शामिल,5151
▁रक्त,361
